order_id,order_seq_nbr,customer_id,product_id,order_date
930,1,65,30,2023-01-22
931,1,66,1,2023-01-23
932,1,66,2,2023-01-23
933,1,67,3,2023-01-24
934,2,67,4,2023-01-24
935,1,68,5,2023-01-25
936,1,68,6,2023-01-25
937,1,69,7,2023-01-26
938,1,69,8,2023-01-26
939,1,70,9,2023-01-27
940,1,70,10,2023-01-27
941,1,71,11,2023-01-28
942,2,71,12,2023-01-28
943,1,72,13,2023-01-29
944,1,72,14,2023-01-29
945,1,73,15,2023-01-30
946,1,73,16,2023-01-30
947,1,74,17,2023-01-31
948,2,74,18,2023-01-31
949,1,75,19,2023-02-01
950,1,75,20,2023-02-01
951,1,76,21,2023-02-02
952,1,76,22,2023-02-02
953,1,77,23,2023-02-03
954,1,77,24,2023-02-03
955,1,78,25,2023-02-04
956,1,78,26,2023-02-04
957,1,79,27,2023-02-05
958,2,79,28,2023-02-05
959,1,80,29,2023-02-06
960,1,80,30,2023-02-06
961,1,81,1,2023-02-07
962,1,81,2,2023-02-07
963,1,82,3,2023-02-08
964,2,82,4,2023-02-08
965,1,83,5,2023-02-09
966,1,83,6,2023-02-09
967,1,84,7,2023-02-10
968,2,84,8,2023-02-10
969,1,85,9,2023-02-11
970,1,85,10,2023-02-11
971,1,86,11,2023-02-12
972,1,86,12,2023-02-12
973,1,87,13,2023-02-13
974,2,87,14,2023-02-13
975,1,88,15,2023-02-14
976,1,88,16,2023-02-14
977,1,89,17,2023-02-15
978,1,89,18,2023-02-15
979,1,90,19,2023-02-16
980,2,90,20,2023-02-16
981,1,91,21,2023-02-17
982,1,91,22,2023-02-17
983,1,92,23,2023-02-18
984,1,92,24,2023-02-18
985,1,93,25,2023-02-19
986,2,93,26,2023-02-19
987,1,94,27,2023-02-20
988,1,94,28,2023-02-20
989,1,95,29,2023-02-21
990,1,95,30,2023-02-21
991,1,96,1,2023-02-22
992,1,96,2,2023-02-22
993,1,97,3,2023-02-23
994,2,97,4,2023-02-23
995,1,98,5,2023-02-24
996,1,98,6,2023-02-24
997,1,99,7,2023-02-25
998,1,99,8,2023-02-25
999,1,100,9,2023-02-26
1000,1,100,10,2023-02-26
1001,1,1,11,2023-02-27
1002,1,1,12,2023-02-27
1003,1,2,13,2023-02-28
1004,1,2,14,2023-02-28
1005,1,3,15,2023-03-01
1006,1,3,16,2023-03-01
1007,1,4,17,2023-03-02
1008,2,4,18,2023-03-02
1009,1,5,19,2023-03-03
1010,1,5,20,2023-03-03
1011,1,6,21,2023-03-04
1012,1,6,22,2023-03-04
1013,1,7,23,2023-03-05
1014,1,7,24,2023-03-05
1015,1,8,25,2023-03-06
1016,1,8,26,2023-03-06
1017,1,9,27,2023-03-07
1018,1,9,28,2023-03-07
1019,1,10,29,2023-03-08
1020,1,10,30,2023-03-08
1021,1,11,1,2023-03-09
1022,1,11,2,2023-03-09
1023,1,12,3,2023-03-10
1024,2,12,4,2023-03-10
1025,1,13,5,2023-03-11
1026,1,13,6,2023-03-11
1027,1,14,7,2023-03-12
1028,1,14,8,2023-03-12
1029,1,15,9,2023-03-13
1030,2,15,10,2023-03-13
1031,1,16,11,2023-03-14
1032,1,16,12,2023-03-14
1033,1,17,13,2023-03-15
1034,1,17,14,2023-03-15
1035,1,18,15,2023-03-16
1036,1,18,16,2023-03-16
1037,1,19,17,2023-03-17
1038,1,19,18,2023-03-17
1039,1,20,19,2023-03-18
1040,1,20,20,2023-03-18
1041,1,21,21,2023-03-19
1042,1,21,22,2023-03-19
1043,1,22,23,2023-03-20
1044,2,22,24,2023-03-20
1045,1,23,25,2023-03-21
1046,1,23,26,2023-03-21
1047,1,24,27,2023-03-22
1048,2,24,28,2023-03-22
1049,1,25,29,2023-03-23
1050,1,25,30,2023-03-23
1051,1,26,1,2023-03-24
1052,1,26,2,2023-03-24
1053,1,27,3,2023-03-25
1054,1,27,4,2023-03-25
1055,1,28,5,2023-03-26
1056,2,28,6,2023-03-26
1057,1,29,7,2023-03-27
1058,1,29,8,2023-03-27
1059,1,30,9,2023-03-28
1060,1,30,10,2023-03-28
1061,1,31,11,2023-03-29
1062,2,31,12,2023-03-29
1063,1,32,13,2023-03-30
1064,1,32,14,2023-03-30
1065,1,33,15,2023-03-31
1066,1,33,16,2023-03-31
1067,1,34,17,2023-04-01
1068,1,34,18,2023-04-01
1069,1,35,19,2023-04-02
1070,1,35,20,2023-04-02
1071,1,36,21,2023-04-03
1072,1,36,22,2023-04-03
1073,1,37,23,2023-04-04
1074,1,37,24,2023-04-04
1075,1,38,25,2023-04-05
1076,2,38,26,2023-04-05
1077,1,39,27,2023-04-06
1078,1,39,28,2023-04-06
1079,1,40,29,2023-04-07
1080,1,40,30,2023-04-07
1081,1,41,1,2023-04-08
1082,1,41,2,2023-04-08
1083,1,42,3,2023-04-09
1084,2,42,4,2023-04-09
1085,1,43,5,2023-04-10
1086,1,1,3,2021-10-12
1087,2,1,9,2021-10-12
1088,1,2,1,2021-11-22
1089,1,3,24,2021-12-05
1090,1,4,6,2021-09-15
1091,2,4,21,2021-09-15
1092,1,5,10,2021-08-30
1093,1,6,15,2021-07-19
1094,2,6,8,2021-07-19
1095,1,7,4,2022-01-10
1096,1,8,29,2022-02-14
1097,1,9,19,2022-03-11
1098,1,10,11,2022-04-22
1099,2,10,20,2022-04-22
1100,1,11,18,2022-05-26
1101,1,12,27,2022-06-17
1102,1,13,5,2022-07-08
1103,1,14,16,2022-08-02
1104,1,15,12,2022-09-25
1105,1,16,25,2022-10-09
1106,1,17,26,2022-11-01
1107,1,18,2,2023-01-15
1108,1,19,7,2023-02-08
1109,2,19,14,2023-02-08
1110,1,20,30,2023-03-30
1111,1,21,24,2023-04-12
1112,1,22,15,2023-05-15
1113,2,22,3,2023-05-15
1114,1,23,13,2023-06-18
1115,1,24,1,2023-07-04
1116,2,24,9,2023-07-04
1117,1,25,6,2023-08-22
1118,1,26,23,2023-09-10
1119,1,27,2,2021-05-30
1120,1,28,8,2022-08-29
1121,1,29,22,2022-09-15
1122,1,30,3,2021-10-01
1123,2,30,14,2021-10-01
1124,1,31,28,2022-12-30
1125,1,32,16,2023-01-12
1126,1,33,10,2023-02-24
1127,1,34,4,2021-07-20
1128,1,35,5,2021-06-16
1129,1,36,19,2022-03-18
1130,1,37,12,2022-04-07
1131,1,38,4,2022-11-07
1132,1,39,29,2022-12-03
1133,1,40,24,2023-01-11
1134,1,41,27,2023-02-25
1135,1,42,13,2023-03-15
1136,2,42,22,2023-03-15
1137,1,43,30,2021-09-29
1138,1,44,8,2023-04-18
1139,1,45,21,2023-05-06
1140,1,46,1,2023-05-12
1141,1,47,7,2022-07-17
1142,1,48,26,2023-01-03
1143,1,49,11,2023-08-14
1144,1,50,18,2023-09-02
1145,1,51,2,2021-12-31
1146,1,52,19,2022-03-13
1147,1,53,14,2022-11-16
1148,1,54,6,2022-05-07
1149,1,55,21,2022-06-09
1150,1,56,12,2021-05-17
1151,1,57,8,2022-07-22
1152,1,58,27,2022-08-27
1153,1,59,20,2022-09-11
1154,1,60,23,2022-10-01
1155,1,61,5,2022-11-25
1156,1,62,9,2023-06-23
1157,1,63,18,2023-07-18
1158,1,64,6,2023-03-09
1159,1,65,27,2023-05-29
1160,1,66,14,2023-06-05
1161,1,67,4,2023-08-02
1162,1,68,1,2022-01-23
1163,1,69,25,2022-02-10
1164,1,70,11,2023-07-16
1165,1,71,15,2023-08-18
1166,1,72,30,2023-09-04
1167,1,73,2,2023-03-17
1168,1,74,29,2023-01-24
1169,1,75,28,2022-12-19
1170,1,76,13,2021-11-10
1171,1,77,19,2021-10-28
1172,1,78,7,2023-01-20
1173,1,79,12,2023-02-26
1174,1,80,4,2023-03-26
1175,1,81,16,2023-05-11
1176,1,82,20,2023-06-12
1177,1,83,9,2022-11-30
1178,1,84,30,2022-12-06
1179,1,85,21,2022-05-22
1180,1,86,10,2023-02-05
1181,1,87,1,2023-03-02
1182,1,88,3,2021-12-14
1183,1,89,26,2022-07-25
1184,1,90,14,2021-08-17
1185,1,91,8,2022-03-04
1186,1,92,2,2023-04-19
1187,1,93,28,2023-05-02
1188,1,94,5,2022-01-08
1189,1,95,22,2023-09-13
1190,1,96,14,2023-01-07
1191,1,97,1,2023-01-21
1192,1,98,24,2023-04-01
1193,1,99,3,2021-11-23
1194,1,100,9,2021-06-21
1195,1,1,7,2022-11-14
1196,1,2,15,2023-03-05
1197,1,3,27,2021-03-18
1198,1,4,12,2023-02-17
1199,1,5,19,2022-10-05
1200,1,6,20,2021-12-12
1201,1,7,22,2023-04-07
1202,1,8,11,2022-05-21
1203,1,9,26,2022-09-18
1204,1,10,4,2023-06-20
1205,1,11,10,2022-01-29
1206,1,12,8,2021-05-15
1207,1,13,3,2023-01-16
1208,1,14,29,2022-12-01
1209,1,15,1,2022-08-08
1210,1,16,25,2021-09-11
1211,1,17,17,2023-05-19
1212,1,18,11,2021-11-18
1213,1,19,14,2023-02-22
1214,1,20,18,2022-10-03
1215,1,21,5,2022-04-28
1216,1,22,23,2022-07-10
1217,1,23,22,2021-08-21
1218,1,24,1,2022-09-22
1219,1,25,12,2023-05-13
1220,1,26,30,2023-01-11
1221,1,27,9,2022-06-04
1222,1,28,28,2023-03-28
1223,1,29,17,2022-11-20
1224,1,30,21,2021-10-06
1225,1,31,14,2022-10-07
1226,1,32,22,2023-06-01
1227,1,33,2,2022-12-24
1228,1,34,13,2021-08-02
1229,1,35,1,2022-04-30
1230,1,36,19,2023-04-10
1231,1,37,8,2022-10-28
1232,1,38,5,2023-02-14
1233,1,39,29,2021-07-23
1234,1,40,24,2023-08-05
1235,1,41,4,2022-03-24
1236,1,42,19,2023-06-11
1237,1,43,6,2023-08-09
1238,1,44,27,2023-01-17
1239,1,45,2,2021-10-31
1240,2,46,12,2023-03-21
1241,2,46,11,2023-03-21
1242,2,47,22,2023-03-10
1243,1,48,16,2022-06-08
1244,1,49,15,2023-04-15
1245,1,50,19,2021-11-27
1246,2,51,18,2023-01-18
1247,1,52,17,2022-12-12
1248,2,52,13,2023-02-15
1249,1,53,9,2022-12-17
1250,1,54,25,2023-06-02
1251,1,55,4,2022-03-22
1252,1,56,30,2022-10-10
1253,1,57,5,2023-02-01
1254,1,58,8,2022-01-11
1255,2,58,1,2023-03-20
1256,2,59,7,2021-09-22
1257,1,60,21,2023-05-27
1258,1,61,2,2021-12-15
1259,1,62,10,2022-11-07
1260,1,63,12,2021-02-05
1261,1,64,8,2022-08-18
1262,1,65,15,2023-06-06
1263,1,66,29,2023-05-24
1264,1,67,20,2021-06-03
1265,1,68,28,2022-06-12
1266,1,69,18,2022-10-01
1267,1,70,3,2021-08-31
1268,1,71,10,2023-03-14
1269,1,72,14,2022-12-14
1270,1,73,15,2022-12-22
1271,1,74,2,2022-09-07
1272,1,75,27,2022-05-28
1273,1,76,30,2023-02-23
1274,1,77,9,2023-07-14
1275,1,78,11,2022-04-16
1276,1,79,1,2021-07-25
1277,1,80,25,2023-04-04
1278,1,81,8,2021-12-19
1279,1,82,13,2023-05-29
1280,1,83,19,2022-06-26
1281,1,84,6,2023-01-29
1282,1,85,9,2023-02-14
1283,1,86,23,2022-08-01
1284,1,87,12,2023-01-05
1285,1,88,2,2023-05-07
1286,1,89,22,2023-05-15
1287,1,90,3,2021-03-07
1288,1,91,10,2022-02-15
1289,1,92,15,2023-03-09
1290,1,93,24,2023-06-10
1291,1,94,17,2021-11-22
1292,1,95,27,2022-11-04
1293,1,96,4,2021-08-06
1294,1,97,14,2022-08-06
1295,1,98,10,2022-03-05
1296,1,99,19,2023-01-30
1297,1,100,12,2022-05-18
1298,2,1,3,2022-06-15
1299,2,2,29,2023-02-09
1300,2,3,11,2023-05-06
1301,2,4,15,2021-10-12
1302,2,5,22,2023-05-10
1303,2,6,16,2022-07-23
1304,2,7,2,2022-04-29
1305,2,8,4,2021-05-18
1306,2,9,20,2023-02-14
1307,2,10,28,2022-11-23
1308,2,11,1,2023-03-08
1309,2,12,30,2021-12-19
1310,2,13,14,2023-05-30
1311,2,14,9,2022-12-31
1312,2,15,6,2023-08-07
1313,2,16,13,2023-02-12
1314,2,17,25,2023-06-25
1315,2,18,10,2021-03-14
1316,2,19,3,2023-01-01
1317,2,20,21,2022-05-08
1318,2,21,15,2021-07-23
1319,2,22,5,2023-06-04
1320,2,23,12,2022-11-08
1321,2,24,18,2023-02-23
1322,2,25,34,2022-12-15
1323,2,26,8,2021-04-02
1324,2,27,14,2021-11-24
1325,2,28,20,2023-02-02
1326,2,29,11,2022-06-02
1327,2,30,16,2023-05-27
1328,2,31,27,2023-03-19
1329,2,32,19,2023-01-26
1330,2,33,22,2021-07-05
1331,2,34,3,2022-04-10
1332,2,35,20,2022-03-30
1333,2,36,28,2021-06-29
1334,2,37,30,2021-05-07
1335,2,38,25,2021-04-22
1336,2,39,12,2023-08-26
1337,2,40,38,2023-05-06
1338,2,41,17,2022-12-23
1339,2,42,14,2021-11-29
1340,2,43,7,2022-06-14
1341,2,44,2,2023-07-07
1342,2,45,18,2022-09-20
1343,2,46,14,2021-04-26
1344,2,47,6,2023-05-07
1345,2,48,11,2022-08-15
1346,2,49,22,2021-12-17
1347,2,50,5,2023-09-02
1348,2,51,10,2022-10-24
1349,2,52,8,2022-10-04
1350,2,53,27,2023-04-14
1351,2,54,19,2022-09-05
1352,2,55,23,2023-03-01
1353,2,56,7,2023-06-11
1354,2,57,31,2021-07-12
1355,2,58,9,2021-11-18
1356,2,59,15,2021-03-25
1357,2,60,25,2022-12-07
1358,2,61,18,2023-07-01
1359,2,62,14,2022-04-15
1360,2,63,2,2023-04-09
1361,2,64,20,2021-08-11
1362,2,65,7,2023-05-15
1363,2,66,11,2022-11-06
1364,2,67,19,2023-06-27
1365,2,68,6,2022-02-14
1366,2,69,8,2023-05-18
1367,2,70,28,2023-04-06
1368,2,71,9,2021-10-14
1369,2,72,3,2022-03-19
1370,2,73,12,2023-01-15
1371,2,74,5,2021-07-12
1372,2,75,20,2022-06-23
1373,2,76,11,2021-11-12
1374,2,77,10,2023-08-31
1375,2,78,15,2022-05-27
1376,2,79,8,2023-09-25
1377,2,80,12,2023-06-12
1378,2,81,6,2022-10-18
1379,2,82,1,2023-01-27
1380,2,83,3,2021-09-16
1381,2,84,2,2022-11-24
1382,2,85,4,2022-11-22
1383,2,86,7,2022-05-26
1384,2,87,19,2022-03-06
1385,2,88,20,2022-06-15
1386,2,89,13,2023-01-29
1387,2,90,27,2022-07-08
1388,2,91,14,2021-04-11
1389,2,92,23,2021-05-01
1390,2,93,18,2022-09-24
1391,2,94,11,2023-06-29
1392,2,95,27,2023-08-25
1393,2,96,5,2023-02-01
1394,2,97,21,2022-05-10
1395,2,98,21,2021-10-09
1396,2,99,25,2023-05-29
1397,3,100,30,2022-11-02
1398,3,1,1,2022-12-21
1399,3,2,2,2022-05-12
1400,3,3,19,2023-01-16
1401,3,4,20,2023-07-06
1402,3,5,11,2022-11-19
1403,3,6,29,2021-10-13
1404,3,7,7,2022-02-27
1405,3,8,1,2022-06-17
1406,3,9,10,2021-10-07
1407,3,10,10,2022-05-02
1408,3,11,12,2021-11-09
1409,3,12,16,2023-05-17
1410,3,13,30,2021-08-22
1411,3,14,24,2023-03-08
1412,3,15,6,2021-04-16
1413,3,16,25,2022-01-14
1414,3,17,10,2022-03-09
1415,3,18,15,2022-11-20
1416,3,19,1,2023-06-11
1417,3,20,18,2022-03-30
1418,3,21,3,2022-01-08
1419,3,22,4,2021-11-04
1420,3,23,19,2022-09-28
1421,3,24,23,2021-05-16
1422,3,25,13,2021-06-21
1423,3,26,30,2022-09-24
1424,3,27,20,2021-01-03
1425,3,28,22,2022-07-14
1426,3,29,5,2021-01-17
1427,3,30,9,2022-05-10
1428,4,1,11,2022-05-06
1429,4,1,14,2023-01-11
1430,4,2,16,2021-09-18
1431,4,3,17,2023-04-25
1432,4,4,3,2021-06-09
1433,4,5,5,2021-05-03
1434,4,6,19,2021-05-17
1435,4,7,20,2022-10-24
1436,4,8,18,2023-03-12
1437,4,9,10,2021-03-29
1438,4,10,14,2023-02-01
1439,4,11,9,2022-06-18
1440,4,12,23,2021-04-05
1441,4,13,1,2021-08-02
1442,4,14,12,2022-11-08
1443,4,15,27,2023-03-03
1444,4,16,2,2023-05-16
1445,4,17,32,2022-02-20
1446,4,18,6,2022-07-30
1447,4,19,20,2022-06-26
1448,4,20,2,2023-07-21
1449,4,21,15,2021-05-27
1450,4,22,23,2022-07-11
1451,4,23,12,2022-01-22
1452,4,24,29,2023-04-05
1453,4,25,4,2023-03-07
1454,4,26,8,2023-02-25
1455,4,27,21,2021-11-15
1456,4,28,2,2023-07-07
1457,4,29,1,2022-05-12
1458,4,30,27,2023-05-28
1459,5,1,6,2021-11-10
1460,5,2,12,2021-12-13
1461,5,3,8,2022-02-17
1462,5,4,20,2023-07-06
1463,5,5,18,2022-12-26
1464,5,6,12,2021-10-11
1465,5,7,14,2022-06-16
1466,5,8,1,2023-04-25
1467,5,9,24,2022-03-18
1468,5,10,26,2023-02-20
1469,5,11,16,2023-07-01
1470,5,12,3,2022-09-19
1471,5,13,22,2022-06-08
1472,5,14,11,2021-07-12
1473,5,15,3,2021-05-08
1474,6,1,5,2021-08-03
1475,6,2,17,2022-04-19
1476,6,3,30,2021-12-12
1477,6,4,14,2022-11-22
1478,6,5,19,2022-09-01
1479,6,6,28,2023-04-10
1480,6,7,7,2022-05-10
1481,6,8,11,2023-01-28
1482,6,9,8,2023-05-13
1483,6,10,10,2021-10-04
1484,6,11,2,2022-02-12
1485,6,12,23,2022-01-29
1486,6,13,4,2023-08-21
1487,6,14,6,2023-01-19
1488,6,15,14,2021-08-09
1489,6,16,9,2023-05-11
1490,6,17,13,2021-11-02
1491,6,18,11,2023-02-08
1492,6,19,20,2023-07-04
1493,6,20,17,2021-02-21
1494,6,21,22,2023-03-23
1495,7,1,6,2022-06-13
1496,7,1,29,2023-06-18
1497,7,2,9,2023-03-01
1498,7,3,20,2021-12-11
1499,7,4,5,2022-02-20
1500,7,5,14,2021-11-05
1501,7,6,18,2022-07-29
1502,7,7,19,2022-03-16
1503,7,8,16,2021-02-03
1504,7,9,1,2023-03-14
1505,7,10,21,2022-11-08
1506,7,11,11,2022-05-15
1507,7,12,12,2021-03-30
1508,7,13,10,2022-06-01
1509,7,14,17,2023-05-17
1510,7,15,8,2021-08-12
1511,7,16,14,2022-04-06
1512,7,17,2,2023-04-05
1513,7,18,13,2021-10-01
1514,7,19,3,2022-09-28
1515,7,20,15,2023-07-12
1516,7,21,23,2023-03-13
1517,7,22,18,2023-04-12
1518,7,23,28,2023-01-11
1519,8,1,9,2021-01-23
1520,8,1,3,2023-03-16
1521,8,2,21,2021-05-08
1522,8,3,29,2022-10-20
1523,8,4,2,2021-03-01
1524,8,5,17,2023-05-02
1525,8,6,10,2023-06-06
1526,8,7,19,2022-09-02
1527,8,8,13,2022-11-21
1528,8,9,11,2023-07-21
1529,8,10,14,2022-12-27
1530,8,11,8,2022-04-13
1531,8,12,27,2021-12-16
1532,8,13,23,2023-02-04
1533,8,14,5,2022-09-05
1534,8,15,19,2023-06-01
1535,8,16,16,2023-03-06
1536,8,17,24,2022-02-10
1537,9,1,30,2023-02-19
1538,9,2,22,2022-06-27
1539,9,2,5,2023-07-20
1540,9,3,6,2023-04-17
1541,9,4,8,2022-04-30
1542,9,5,14,2021-05-23
1543,9,6,27,2023-08-07
1544,9,7,24,2022-10-15
1545,9,8,30,2022-05-12
1546,9,9,28,2022-03-23
1547,9,10,15,2023-07-18
1548,9,11,16,2023-01-12
1549,9,12,3,2022-11-13
1550,9,13,10,2021-06-15
1551,9,14,13,2021-09-22
1552,9,15,21,2022-12-01
1553,9,16,29,2021-02-27
1554,9,17,19,2023-08-14
1555,9,18,17,2021-01-09
1556,9,19,6,2022-01-22
1557,9,20,4,2021-11-09
1558,9,21,12,2021-10-17
1559,9,22,20,2022-03-14
1560,9,23,5,2022-01-17
1561,9,24,28,2022-07-19
1562,9,25,16,2022-01-10
1563,9,26,19,2021-08-20
1564,9,27,2,2023-01-15
1565,9,28,11,2022-09-09
1566,9,29,7,2023-05-30
1567,9,30,24,2022-11-12
1568,10,1,22,2022-10-16
1569,10,1,9,2021-05-21
1570,10,2,4,2023-02-14
1571,10,3,21,2021-01-24
1572,10,4,20,2022-06-07
1573,10,5,28,2022-08-22
1574,10,6,2,2022-07-08
1575,10,7,25,2021-12-10
1576,10,8,12,2021-09-22
1577,10,9,13,2023-02-09
1578,10,10,15,2022-11-05
1579,10,11,26,2023-05-02
1580,10,12,10,2023-07-16
1581,10,13,8,2021-03-13
1582,10,14,19,2023-03-10
1583,10,15,19,2023-03-11
1584,10,16,24,2023-01-12
1585,10,17,27,2022-07-22
1586,10,18,30,2023-02-01
1587,10,19,11,2023-05-30
1588,10,20,3,2021-12-21
1589,10,21,20,2022-11-23
1590,10,22,18,2021-03-21
1591,10,23,2,2022-09-05
1592,10,24,8,2023-08-31
1593,10,25,10,2022-11-30
1594,10,26,24,2021-10-11
1595,11,1,5,2022-01-19
1596,11,2,5,2021-09-14
1597,11,3,14,2021-12-08
1598,11,4,23,2022-07-09
1599,11,5,3,2021-02-23
1600,11,6,26,2023-04-18
1601,11,7,17,2022-05-18
1602,11,8,8,2023-05-10
1603,11,9,11,2021-03-23
1604,11,10,9,2022-12-04
1605,11,11,4,2023-09-01
1606,11,12,5,2021-04-16
1607,11,13,1,2023-01-27
1608,11,14,7,2022-10-15
1609,11,15,13,2021-08-08
1610,11,16,30,2022-08-28
1611,11,17,24,2023-06-03
1612,11,18,19,2021-05-30
1613,11,19,12,2022-01-28
1614,11,20,20,2023-03-07
1615,11,21,19,2023-02-01
1616,11,22,3,2022-04-10
1617,11,23,14,2022-02-07
1618,11,24,12,2021-11-05
1619,11,25,28,2022-12-24
1620,11,26,8,2023-04-14
1621,12,1,6,2022-05-28
1622,12,1,29,2023-03-08
1623,12,2,4,2022-06-11
1624,12,3,2,2021-01-11
1625,12,4,23,2022-03-22
1626,12,5,18,2022-02-09
1627,12,6,21,2023-06-27
1628,12,7,16,2022-10-19
1629,12,8,15,2022-11-04
1630,12,9,12,2021-03-02
1631,12,10,28,2022-01-27
1632,12,11,2,2022-09-24
1633,12,12,6,2022-01-28
1634,12,13,9,2021-09-07
1635,12,14,13,2023-04-03
1636,12,15,1,2021-10-04
1637,12,16,30,2023-07-12
1638,12,17,23,2021-08-26
1639,12,18,8,2021-10-29
1640,12,19,14,2022-06-11
1641,12,20,10,2021-07-02
1642,12,21,3,2022-07-14
1643,12,22,6,2022-04-01
1644,12,23,17,2023-04-12
1645,12,24,29,2023-02-15
1646,12,25,5,2023-07-09
1647,12,26,17,2021-05-02
1648,12,27,19,2023-06-17
1649,12,28,22,2021-12-03
1650,12,29,24,2022-06-28
1651,12,30,9,2021-12-30
1652,13,1,5,2021-11-27
1653,13,1,24,2023-02-15
1654,13,2,8,2021-07-14
1655,13,3,2,2021-02-07
1656,13,4,26,2023-01-16
1657,13,5,14,2021-09-09
1658,13,6,11,2021-01-26
1659,13,7,25,2022-05-01
1660,13,8,30,2021-06-18
1661,13,9,12,2022-04-18
1662,13,10,14,2022-09-04
1663,13,11,5,2021-10-11
1664,13,12,19,2022-06-09
1665,13,13,8,2021-07-28
1666,13,14,20,2021-06-25
1667,13,15,30,2022-11-06
1668,13,16,13,2022-03-15
1669,13,17,18,2021-04-22
1670,13,18,17,2023-02-04
1671,13,19,28,2021-06-09
1672,13,20,5,2022-08-02
1673,13,21,7,2021-12-05
1674,13,22,2,2021-09-17
1675,13,23,21,2022-07-19
1676,13,24,4,2021-11-11
1677,13,25,20,2023-04-05
1678,13,26,30,2023-06-20
1679,13,27,22,2022-02-11
1680,13,28,16,2021-02-20
1681,13,29,13,2021-12-01
1682,13,30,17,2022-02-14
1683,14,1,5,2022-03-29
1684,14,1,27,2023-07-30
1685,14,2,8,2021-12-20
1686,14,3,14,2021-09-11
1687,14,4,20,2021-08-14
1688,14,5,1,2021-04-15
1689,14,6,29,2022-04-14
1690,14,7,12,2023-01-02
1691,14,8,13,2023-04-01
1692,14,9,20,2021-07-09
1693,14,10,11,2021-02-22
1694,14,11,3,2022-03-21
1695,14,12,4,2023-05-24
1696,14,13,16,2021-10-15
1697,14,14,6,2021-09-04
1698,14,15,7,2023-09-26
1699,14,16,15,2021-03-04
1700,14,17,10,2022-12-01
1701,14,18,3,2022-04-03
1702,14,19,8,2022-11-29
1703,14,20,1,2023-06-11
1704,14,21,30,2023-03-01
1705,14,22,24,2022-07-22
1706,14,23,14,2021-12-21
1707,14,24,9,2021-04-07
1708,14,25,5,2022-01-05
1709,14,26,21,2022-12-05
1710,14,27,20,2021-01-18
1711,14,28,26,2022-07-24
1712,14,29,25,2021-02-05
1713,14,30,12,2021-02-21
1714,15,1,2,2021-03-07
1715,15,1,19,2023-04-07
1716,15,2,1,2023-11-15
1717,15,3,14,2022-04-19
1718,15,4,13,2022-11-23
1719,15,5,20,2022-04-02
1720,15,6,24,2022-04-23
1721,15,7,17,2021-09-05
1722,15,8,9,2022-01-24
1723,15,9,27,2022-10-27
1724,15,10,14,2023-06-12
1725,15,11,21,2021-05-10
1726,15,12,18,2021-06-03
1727,15,13,19,2023-02-23
1728,15,14,16,2021-08-14
1729,15,15,11,2022-12-30
1730,16,1,6,2023-03-02
1731,16,1,18,2021-08-02
1732,16,2,30,2022-02-22
1733,16,3,19,2022-05-04
1734,16,4,29,2022-09-12
1735,16,5,1,2023-01-15
1736,16,6,18,2021-03-05
1737,16,7,25,2023-04-14
1738,16,8,19,2022-05-09
1739,16,9,20,2021-11-13
1740,16,10,8,2021-01-22
1741,16,11,9,2023-05-26
1742,16,12,13,2023-08-19
1743,16,13,4,2022-11-25
1744,16,14,10,2023-06-08
1745,16,15,7,2022-12-19
1746,16,16,11,2021-05-18
1747,16,17,21,2022-09-10
1748,16,18,30,2022-03-20
1749,16,19,16,2022-06-01
1750,17,1,3,2023-08-23
1751,17,1,23,2023-04-13
1752,17,2,4,2023-02-07
1753,17,3,1,2021-03-21
1754,17,4,2,2021-09-25
1755,17,5,10,2022-09-15
1756,17,6,17,2022-07-14
1757,17,7,1,2022-06-12
1758,17,8,8,2021-10-15
1759,17,9,29,2023-01-15
1760,17,10,25,2022-10-26
1761,17,11,18,2023-02-02
1762,17,12,2,2021-02-06
1763,17,13,4,2021-09-12
1764,17,14,22,2021-11-03
1765,17,15,9,2022-03-25
1766,17,16,30,2023-06-21
1767,17,17,11,2023-07-22
1768,17,18,24,2023-02-10
1769,17,19,15,2022-11-01
1770,17,20,28,2022-01-18
1771,17,21,10,2023-09-09
1772,17,22,13,2021-11-07
1773,17,23,7,2022-06-15
1774,17,24,21,2022-07-22
1775,17,25,9,2022-02-11
1776,17,26,19,2021-12-14
1777,17,27,21,2023-07-01
1778,17,28,3,2023-03-29
1779,17,29,4,2021-07-21
1780,18,1,15,2021-04-03
1781,18,1,25,2023-06-15
1782,18,2,5,2023-04-13
1783,18,3,29,2022-04-22
1784,18,4,23,2021-03-28
1785,18,5,15,2021-06-14
1786,18,6,12,2021-10-02
1787,18,7,10,2022-01-15
1788,18,8,9,2022-03-03
1789,18,9,23,2022-08-02
1790,18,10,19,2022-05-22
1791,18,11,7,2021-11-01
1792,18,12,6,2021-06-25
1793,18,13,1,2022-10-11
1794,18,14,27,2021-10-20
1795,18,15,16,2022-07-14
1796,18,16,28,2023-05-29
1797,18,17,12,2023-01-05
1798,18,18,18,2023-03-17
1799,18,19,26,2022-05-11
1800,18,20,29,2022-08-17
1801,18,21,2,2022-03-06
1802,18,22,11,2021-07-16
1803,18,23,30,2021-09-28
1804,18,24,2,2023-09-11
1805,18,25,21,2022-06-22
1806,18,26,9,2021-07-30
